"","data.lens_id","data.title","data.publication_type","data.year_published","first_name","last_name","initials","type","value","Author"
"3061","031-376-716-760-225","The Influence of Vegetation and Landscape Structural Connectivity on Butterflies (Lepidoptera: Papilionoidea and Hesperiidae), Carabids (Coleoptera: Carabidae), Syrphids (Diptera: Syrphidae), and Sawflies (Hymenoptera: Symphyta) in Northern Italy Farmland","journal article",2015,"Antonio","Masetti","A","magid","2165493008","Masetti, A"
"3062","010-752-012-497-371","The Influence of Vegetation in Riparian Filterstrips on Coliform Bacteria: II. Survival in Soils","journal article",2000,"James A.","Entry","JA","magid","2967663109","Entry, JA"
"3063","010-752-012-497-371","The Influence of Vegetation in Riparian Filterstrips on Coliform Bacteria: II. Survival in Soils","journal article",2000,"Robert K.","Hubbard","RK","magid","2146045434","Hubbard, RK"
"3064","010-752-012-497-371","The Influence of Vegetation in Riparian Filterstrips on Coliform Bacteria: II. Survival in Soils","journal article",2000,"Janice E.","Thies","JE","magid","2030709358","Thies, JE"
"3065","010-752-012-497-371","The Influence of Vegetation in Riparian Filterstrips on Coliform Bacteria: II. Survival in Soils","journal article",2000,"Jeffry J.","Fuhrmann","JJ","magid","1980123979","Fuhrmann, JJ"
"3066","065-870-472-856-614","The Spider Assemblage (Arachnida, Aranei) in Agroecosystems of the Kuban Plain: Species Composition, Spatial Distribution, and Seasonal Dynamics","journal article",2010,"R. R.","Seyfulina","RR","magid","1264691642","Seyfulina, RR"
"3067","029-520-098-882-330","The Spider Assemblage of Olive Groves Under Three Management Systems.","journal article",2015,"Manuel","Cárdenas","M","magid","2685644608","Cárdenas, M"
"3068","029-520-098-882-330","The Spider Assemblage of Olive Groves Under Three Management Systems.","journal article",2015,"Felipe","Pascual","F","magid","2114867137","Pascual, F"
"3069","029-520-098-882-330","The Spider Assemblage of Olive Groves Under Three Management Systems.","journal article",2015,"Mercedes","Campos","M","magid","2101251990","Campos, M"
"3070","029-520-098-882-330","The Spider Assemblage of Olive Groves Under Three Management Systems.","journal article",2015,"Stano","Pekár","S","magid","2020961944","Pekár, S"
"3071","076-255-809-177-452","The Tarland Catchment Initiative and its effect on stream water quality and macroinvertebrate indices.","journal article",2012,"Jenny","Bergfur","J","magid","3174033443","Bergfur, J"
"3072","076-255-809-177-452","The Tarland Catchment Initiative and its effect on stream water quality and macroinvertebrate indices.","journal article",2012,"B.O.I","Demars","BOI","magid","2576507155","Demars, BOI"
"3073","076-255-809-177-452","The Tarland Catchment Initiative and its effect on stream water quality and macroinvertebrate indices.","journal article",2012,"Marc","Stutter","M","magid","2095413438","Stutter, M"
"3074","076-255-809-177-452","The Tarland Catchment Initiative and its effect on stream water quality and macroinvertebrate indices.","journal article",2012,"Simon J.","Langan","SJ","magid","2678890084","Langan, SJ"
"3075","076-255-809-177-452","The Tarland Catchment Initiative and its effect on stream water quality and macroinvertebrate indices.","journal article",2012,"Nikolai","Friberg","N","magid","1939249282","Friberg, N"
"3076","040-522-931-834-062","The Value of Bicolor and Sericea Field Border Plantings to Quail in Arkansas","journal article",1954,"Carl","Hunter","C","magid","2665175355","Hunter, C"
"3077","015-522-490-223-197","The abundance of arthropods along two field margins with different types of vegetation composition: an experimental study","journal article",1993,"Jan","Lagerlöf","J","magid","2136644500","Lagerlöf, J"
"3078","015-522-490-223-197","The abundance of arthropods along two field margins with different types of vegetation composition: an experimental study","journal article",1993,"Henrik","Wallin","H","magid","1993128530","Wallin, H"
"3079","039-248-594-229-122","The anthropogenic refuge areas for bee flora in agricultural landscape","journal article",2012,"Bożena","Denisow","B","magid","133796193","Denisow, B"
"3080","039-248-594-229-122","The anthropogenic refuge areas for bee flora in agricultural landscape","journal article",2012,"Małgorzata","Wrzesień","M","magid","2044154155","Wrzesień, M"
"3081","078-720-513-189-167","The border zone of an intensively grazed pasture as a corridor for spiders araneae","journal article",1990,"Jean-Pierre","Maelfait","J","magid","1988775468","Maelfait, J"
"3082","078-720-513-189-167","The border zone of an intensively grazed pasture as a corridor for spiders araneae","journal article",1990,"Ronny","De Keer","R","magid","2633272183","De Keer, R"
"3083","036-164-148-520-238","The conservation of arable plants on cereal field margins: An assessment of new agri-environment scheme options in England, UK","journal article",2007,"Kevin J.","Walker","KJ","magid","2169143832","Walker, KJ"
"3084","036-164-148-520-238","The conservation of arable plants on cereal field margins: An assessment of new agri-environment scheme options in England, UK","journal article",2007,"C. Nigel R.","Critchley","CNR","magid","2423641952","Critchley, CNR"
"3085","036-164-148-520-238","The conservation of arable plants on cereal field margins: An assessment of new agri-environment scheme options in England, UK","journal article",2007,"A. J.","Sherwood","AJ","magid","2982951112","Sherwood, AJ"
"3086","036-164-148-520-238","The conservation of arable plants on cereal field margins: An assessment of new agri-environment scheme options in England, UK","journal article",2007,"R.","Large","R","magid","2607820492","Large, R"
"3087","036-164-148-520-238","The conservation of arable plants on cereal field margins: An assessment of new agri-environment scheme options in England, UK","journal article",2007,"P.","Nuttall","P","magid","2702170371","Nuttall, P"
"3088","036-164-148-520-238","The conservation of arable plants on cereal field margins: An assessment of new agri-environment scheme options in England, UK","journal article",2007,"S.","Hulmes","S","magid","1987820465","Hulmes, S"
"3089","036-164-148-520-238","The conservation of arable plants on cereal field margins: An assessment of new agri-environment scheme options in England, UK","journal article",2007,"Rob","Rose","R","magid","2303054830","Rose, R"
"3090","036-164-148-520-238","The conservation of arable plants on cereal field margins: An assessment of new agri-environment scheme options in England, UK","journal article",2007,"J. O.","Mountford","JO","magid","2649586665","Mountford, JO"
"3091","001-120-967-940-776","The diet and foraging behaviour of the Dunnock Prunella modularis in a hedgerow habitat","journal article",2008,"Glenn","Bishton","G","magid","2634186049","Bishton, G"
"3092","002-234-862-186-238","The distribution of Passerine birds in hedgerows during the breeding season in relation to characteristics of the hedgerow and adjacent farmland","journal article",1994,"Rhys E.","Green","RE","magid","2121095076","Green, RE"
"3093","002-234-862-186-238","The distribution of Passerine birds in hedgerows during the breeding season in relation to characteristics of the hedgerow and adjacent farmland","journal article",1994,"Patrick E.","Osborne","PE","magid","2145362269","Osborne, PE"
"3094","002-234-862-186-238","The distribution of Passerine birds in hedgerows during the breeding season in relation to characteristics of the hedgerow and adjacent farmland","journal article",1994,"E.J.","Sears","EJ","magid","2330614028","Sears, EJ"
"3095","061-472-431-665-855","The effect of agri-environment schemes on grey partridges at the farm level in England","journal article",2010,"J.A.","Ewald","JA","magid","2695815938","Ewald, JA"
"3096","061-472-431-665-855","The effect of agri-environment schemes on grey partridges at the farm level in England","journal article",2010,"Nicholas J.","Aebischer","NJ","magid","2176902808","Aebischer, NJ"
"3097","061-472-431-665-855","The effect of agri-environment schemes on grey partridges at the farm level in England","journal article",2010,"Suzanne M.","Richardson","SM","magid","2130941506","Richardson, SM"
"3098","061-472-431-665-855","The effect of agri-environment schemes on grey partridges at the farm level in England","journal article",2010,"Philip V.","Grice","PV","magid","2132890577","Grice, PV"
"3099","061-472-431-665-855","The effect of agri-environment schemes on grey partridges at the farm level in England","journal article",2010,"Andrew I.","Cooke","AI","magid","2981406549","Cooke, AI"
"3100","056-585-869-238-25X","The effect of arable field margin composition on invertebrate biodiversity","journal article",2002,"Bill","Meek","B","magid","2316745406","Meek, B"
"3101","056-585-869-238-25X","The effect of arable field margin composition on invertebrate biodiversity","journal article",2002,"Dick","Loxton","D","magid","2111785009","Loxton, D"
"3102","056-585-869-238-25X","The effect of arable field margin composition on invertebrate biodiversity","journal article",2002,"Tim H.","Sparks","TH","magid","2131558508","Sparks, TH"
"3103","056-585-869-238-25X","The effect of arable field margin composition on invertebrate biodiversity","journal article",2002,"Richard F.","Pywell","RF","magid","2047440332","Pywell, RF"
"3104","056-585-869-238-25X","The effect of arable field margin composition on invertebrate biodiversity","journal article",2002,"Heather","Pickett","H","magid","2492463387","Pickett, H"
"3105","056-585-869-238-25X","The effect of arable field margin composition on invertebrate biodiversity","journal article",2002,"Marek","Nowakowski","M","magid","2025371813","Nowakowski, M"
"3106","067-221-882-826-226","The effect of conservation practices in sloped croplands on soil hydraulic properties and root‐zone moisture dynamics","journal article",2014,"Lirong","Lin","L","magid","2745427668","Lin, L"
"3107","067-221-882-826-226","The effect of conservation practices in sloped croplands on soil hydraulic properties and root‐zone moisture dynamics","journal article",2014,"Jiazhou","Chen","J","magid","2888242378","Chen, J"
"3108","080-615-210-297-301","The effect of field margins on the yield of sugar beet and cereal crops","journal article",1998,"Debbie L.","Sparkes","DL","magid","2117880920","Sparkes, DL"
"3109","080-615-210-297-301","The effect of field margins on the yield of sugar beet and cereal crops","journal article",1998,"K. W.","Jaggard","KW","magid","2503641301","Jaggard, KW"
"3110","080-615-210-297-301","The effect of field margins on the yield of sugar beet and cereal crops","journal article",1998,"Stephen J.","Ramsden","SJ","magid","2093133785","Ramsden, SJ"
"3111","080-615-210-297-301","The effect of field margins on the yield of sugar beet and cereal crops","journal article",1998,"R. K.","Scott","RK","magid","2818328825","Scott, RK"
"3112","054-064-795-729-462","The effect of floral resources on parasitoid and host longevity: prospects for conservation biological control in strawberries.","journal article",2013,"Lenei","Sigsgaard","L","magid","2578777598","Sigsgaard, L"
"3113","054-064-795-729-462","The effect of floral resources on parasitoid and host longevity: prospects for conservation biological control in strawberries.","journal article",2013,"Cathrine","Betzer","C","magid","2504351697","Betzer, C"
"3114","054-064-795-729-462","The effect of floral resources on parasitoid and host longevity: prospects for conservation biological control in strawberries.","journal article",2013,"Cyril","Naulin","C","magid","2504030674","Naulin, C"
"3115","054-064-795-729-462","The effect of floral resources on parasitoid and host longevity: prospects for conservation biological control in strawberries.","journal article",2013,"Jørgen","Eilenberg","J","magid","2021500182","Eilenberg, J"
"3116","054-064-795-729-462","The effect of floral resources on parasitoid and host longevity: prospects for conservation biological control in strawberries.","journal article",2013,"Annie","Enkegaard","A","magid","1635542644","Enkegaard, A"
"3117","054-064-795-729-462","The effect of floral resources on parasitoid and host longevity: prospects for conservation biological control in strawberries.","journal article",2013,"Kristian","Kristensen","K","magid","2111950730","Kristensen, K"
"3118","059-851-177-532-034","The effect of hedgerow loss on microclimate in the Mediterranean region: an investigation in Central Spain","journal article",2009,"Iván A.","Sánchez","IA","magid","2323944520","Sánchez, IA"
"3119","059-851-177-532-034","The effect of hedgerow loss on microclimate in the Mediterranean region: an investigation in Central Spain","journal article",2009,"Luis","Lassaletta","L","magid","225816657","Lassaletta, L"
