"","data.lens_id","data.title","data.publication_type","data.year_published","first_name","last_name","initials","name","grid_id","country_code"
"2608","145-653-851-729-665","Structural features of field boundaries which influence the overwintering densities of beneficial arthropod predators","journal article",1994,"N. W.","Sotherton","NW","James Hutton Institute","grid.43641.34","GB"
"2609","018-165-719-191-792","Structural heterogeneity of linear habitats positively affects Barred Warbler Sylvia nisoria, Common Whitethroat Sylvia communis and Lesser Whitethroat Sylvia curruca in farmland of Western Poland","journal article",2013,"Paweł","Szymański","P","Adam Mickiewicz University in Poznań","grid.5633.3","PL"
"2610","018-165-719-191-792","Structural heterogeneity of linear habitats positively affects Barred Warbler Sylvia nisoria, Common Whitethroat Sylvia communis and Lesser Whitethroat Sylvia curruca in farmland of Western Poland","journal article",2013,"Marcin","Antczak","M","Adam Mickiewicz University in Poznań","grid.5633.3","PL"
"2611","099-596-172-337-331","Structure and hydraulic properties of the boreal clay soil under differently managed buffer zones","journal article",2013,"Kimmo","Rasa","K","University of Helsinki","grid.7737.4","FI"
"2612","099-596-172-337-331","Structure and hydraulic properties of the boreal clay soil under differently managed buffer zones","journal article",2013,"Rainer","Horn","R","University of Kiel","grid.9764.c","DE"
"2613","039-563-348-061-272","Surface Runoff Water Quality in a Managed Three Zone Riparian Buffer","journal article",2005,"Richard","Lowrance","R","Southeast Watershed Research Lab.2379 Rainwater RoadTiftonGA31794",NA,"US"
"2614","039-563-348-061-272","Surface Runoff Water Quality in a Managed Three Zone Riparian Buffer","journal article",2005,"Joseph M.","Sheridan","JM","Southeast Watershed Research Lab.2379 Rainwater RoadTiftonGA31794",NA,"US"
"2615","001-308-274-182-356","Surface runoff pollution by cattle slurry and inorganic fertilizer spreading: chemical oxygen demand, ortho-phosphates, and electrical conductivity levels for different buffer strip lengths.","journal article",2001,"Avelino","Núñez-Delgado","A","Departmento de Edafoloxía e Q. A., Fac. Farmacia, Campus Univ. s/n, 15706 Santiago de Compostela, Spain (E-mail: edavelin@usc.es)",NA,"ES"
"2616","001-308-274-182-356","Surface runoff pollution by cattle slurry and inorganic fertilizer spreading: chemical oxygen demand, ortho-phosphates, and electrical conductivity levels for different buffer strip lengths.","journal article",2001,"Eugenio","López-Perı́ago","E","Departmento de Edafoloxía e Q. A., Fac. Farmacia, Campus Univ. s/n, 15706 Santiago de Compostela, Spain (E-mail: edavelin@usc.es)",NA,"ES"
"2617","001-308-274-182-356","Surface runoff pollution by cattle slurry and inorganic fertilizer spreading: chemical oxygen demand, ortho-phosphates, and electrical conductivity levels for different buffer strip lengths.","journal article",2001,"F.","Quiroga-Lago","F","Departmento de Edafoloxía e Q. A. (Soil Science and Agricultural Chemistry), E.P.S., Campus Univ. s/n, 27002 Lugo, Spain",NA,"ES"
"2618","001-308-274-182-356","Surface runoff pollution by cattle slurry and inorganic fertilizer spreading: chemical oxygen demand, ortho-phosphates, and electrical conductivity levels for different buffer strip lengths.","journal article",2001,"F. Díaz-Fierros","Viqueira","FD","Departmento de Edafoloxía e Q. A., Fac. Farmacia, Campus Univ. s/n, 15706 Santiago de Compostela, Spain (E-mail: edavelin@usc.es)",NA,"ES"
"2619","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Andrea","Foetzki","A","Agroscope Reckenholz-Tänikon Research Station (ART); Zürich, Switzerland",NA,"CH"
"2620","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Carolina Diaz","Quijano","CD","ETH Zurich","grid.5801.c","CH"
"2621","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Odile","Moullet","O","Agroscope Changins-Wädenswil Research Station (ACW); Nyon, Switzerland",NA,"CH"
"2622","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Alessandro","Fammartino","A","ETH Zurich","grid.5801.c","CH"
"2623","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Yvan","Kneubuehler","Y","Agroscope Changins-Wädenswil Research Station (ACW); Nyon, Switzerland",NA,"CH"
"2624","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Fabio","Mascher","F","Agroscope Changins-Wädenswil Research Station (ACW); Nyon, Switzerland",NA,"CH"
"2625","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Christof","Sautter","C","ETH Zurich","grid.5801.c","CH"
"2626","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Franz","Bigler","F","Agroscope Reckenholz-Tänikon Research Station (ART); Zürich, Switzerland",NA,"CH"
"2627","133-199-519-838-349","THE EFFECTS OF FARM FIELD BORDERS ON OVERWINTERING SPARROW DENSITIES","journal article",2000,"Jeffrey F.","Marcus","JF","University of Nebraska–Lincoln","grid.24434.35","US"
"2628","016-668-072-913-249","The Conservation Value of Hedgerows for Small Mammals in Prince Edward Island, Canada","journal article",2008,"Marina","Silva","M","University of Prince Edward Island","grid.139596.1","CA"
"2629","016-668-072-913-249","The Conservation Value of Hedgerows for Small Mammals in Prince Edward Island, Canada","journal article",2008,"Mary Ellen","Prince","ME","University of Prince Edward Island","grid.139596.1","CA"
"2630","070-344-486-623-513","The Effect of Woody Plant Diversity and Other Stand and Landscape Factors on the Diversity and Abundance of Birds Using Farm Shelterbelts","journal article",2011,"Cecilia","Kinross","C","Science and Health",NA,"AU"
"2631","070-344-486-623-513","The Effect of Woody Plant Diversity and Other Stand and Landscape Factors on the Diversity and Abundance of Birds Using Farm Shelterbelts","journal article",2011,"Geoffrey","Gurr","G","Science and Health",NA,"AU"
"2632","070-344-486-623-513","The Effect of Woody Plant Diversity and Other Stand and Landscape Factors on the Diversity and Abundance of Birds Using Farm Shelterbelts","journal article",2011,"Helen I.","Nicol","HI","Science and Health",NA,"AU"
"2633","081-468-409-297-295","The Green Fence of Chinese Hibiscus (Hibiscus rosa-sinensis L.) Prevents Pollen Dispersal of Transgenic Rice (Oryza sativa)","journal article",2012,"Ching-Shan","Tseng","C","National Taiwan University","grid.19188.39","TW"
"2634","081-468-409-297-295","The Green Fence of Chinese Hibiscus (Hibiscus rosa-sinensis L.) Prevents Pollen Dispersal of Transgenic Rice (Oryza sativa)","journal article",2012,"Min-Tze","Wu","M","Division of Biotechnology, Taiwan Agricultural Research Institute",NA,"TW"
"2635","081-468-409-297-295","The Green Fence of Chinese Hibiscus (Hibiscus rosa-sinensis L.) Prevents Pollen Dispersal of Transgenic Rice (Oryza sativa)","journal article",2012,"Hung-Chang","Huang","H","Division of Biotechnology, Taiwan Agricultural Research Institute",NA,"TW"
"2636","081-468-409-297-295","The Green Fence of Chinese Hibiscus (Hibiscus rosa-sinensis L.) Prevents Pollen Dispersal of Transgenic Rice (Oryza sativa)","journal article",2012,"Yann-Rong","Lin","Y","National Taiwan University","grid.19188.39","TW"
"2637","001-159-652-823-004","The Impact of Prairie Strips on Aphidophagous Predator Abundance and Soybean Aphid Predation in Agricultural Catchments","journal article",2014,"Rachael","Cox","R","Iowa State University","grid.34421.30","US"
"2638","001-159-652-823-004","The Impact of Prairie Strips on Aphidophagous Predator Abundance and Soybean Aphid Predation in Agricultural Catchments","journal article",2014,"Matthew E.","O'Neal","ME","Iowa State University","grid.34421.30","US"
"2639","001-159-652-823-004","The Impact of Prairie Strips on Aphidophagous Predator Abundance and Soybean Aphid Predation in Agricultural Catchments","journal article",2014,"Rene","Hessel","R","Iowa State University","grid.34421.30","US"
"2640","001-159-652-823-004","The Impact of Prairie Strips on Aphidophagous Predator Abundance and Soybean Aphid Predation in Agricultural Catchments","journal article",2014,"Lisa A.","Schulte","LA","Iowa State University","grid.34421.30","US"
"2641","001-159-652-823-004","The Impact of Prairie Strips on Aphidophagous Predator Abundance and Soybean Aphid Predation in Agricultural Catchments","journal article",2014,"Matthew J.","Helmers","MJ","Iowa State University","grid.34421.30","US"
"2642","160-938-263-590-276","The Importance of Field-Margin Location for Maintenance of Food Niches for Pollinators","journal article",2015,"Bożena","Denisow","B","University of Life Sciences in Lublin","grid.411201.7","PL"
"2643","160-938-263-590-276","The Importance of Field-Margin Location for Maintenance of Food Niches for Pollinators","journal article",2015,"Małgorzata","Wrzesień","M","Maria Curie-Skłodowska University","grid.29328.32","PL"
"2644","040-618-665-169-421","The Importance of Habitat Shape and Landscape Context to Northern Bobwhite Populations","journal article",2008,"Jason D.","Riddle","JD","North Carolina State University","grid.40803.3f","US"
"2645","040-618-665-169-421","The Importance of Habitat Shape and Landscape Context to Northern Bobwhite Populations","journal article",2008,"Christopher E.","Moorman","CE","North Carolina State University","grid.40803.3f","US"
"2646","040-618-665-169-421","The Importance of Habitat Shape and Landscape Context to Northern Bobwhite Populations","journal article",2008,"Kenneth H.","Pollock","KH","North Carolina State University","grid.40803.3f","US"
"2647","004-334-484-941-427","The Influence of Habitat Manipulations on Beneficial Ground-Dwelling Arthropods in a Southeast US Organic Cropping System","journal article",2015,"Aaron F.","Fox","AF","North Carolina State University","grid.40803.3f","US"
"2648","004-334-484-941-427","The Influence of Habitat Manipulations on Beneficial Ground-Dwelling Arthropods in a Southeast US Organic Cropping System","journal article",2015,"Aaron F.","Fox","AF","Michigan State University","grid.17088.36","US"
"2649","004-334-484-941-427","The Influence of Habitat Manipulations on Beneficial Ground-Dwelling Arthropods in a Southeast US Organic Cropping System","journal article",2015,"David B.","Orr","DB","North Carolina State University","grid.40803.3f","US"
